"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"4143","SLC6A11",0,0,14,4,"NotAge"
"4144","SLC6A3",0,0,1,1,"NotAge"
"4145","SLC6A7",0,0,21,7,"NotAge"
"4146","SLC7A14",0,0,8,4,"NotAge"
"4147","SLC7A2",0,0,1,1,"NotAge"
"4148","SLC7A4",0,0,16,4,"NotAge"
"4149","SLC8A2",0,0,21,7,"NotAge"
"4150","SLC9A3P3",0,0,20,7,"NotAge"
"4151","SLCO1A2",0,0,18,5,"NotAge"
"4152","SLCO4A1-AS1",0,0,2,1,"NotAge"
"4153","SLIRPP1",0,0,6,4,"NotAge"
"4154","SLITRK3",0,0,1,1,"NotAge"
"4155","SLTM",0,0,6,3,"NotAge"
"4156","SMARCB1",0,0,4,2,"NotAge"
"4157","SMARCC2",0,0,2,2,"NotAge"
"4158","SMARCD1",0,0,1,1,"NotAge"
"4159","SMARCD2",0,0,2,2,"NotAge"
"4160","SMG1",0,0,1,1,"NotAge"
"4161","SMG7",0,0,8,3,"NotAge"
"4162","SMIM32",0,0,11,6,"NotAge"
"4163","SMIM43",0,0,24,6,"NotAge"
"4164","SMLR1",0,0,8,4,"NotAge"
"4165","SMNDC1",0,0,1,1,"NotAge"
"4166","SMPD4",0,0,6,3,"NotAge"
"4167","SMYD3-AS1",0,0,29,8,"NotAge"
"4168","SNAP25",0,0,29,8,"NotAge"
"4169","SNAP25-AS1",0,0,5,2,"NotAge"
"4170","SNAP91",0,0,24,6,"NotAge"
"4171","SNCG",0,0,18,7,"Age"
"4172","SNF8",0,0,4,2,"NotAge"
"4173","SNORA50D",0,0,1,1,"NotAge"
"4174","SNORD57",0,0,25,8,"NotAge"
"4175","SNPH",0,0,24,7,"NotAge"
"4176","SNRPA",0,0,5,2,"NotAge"
"4177","SNRPB",0,0,4,2,"NotAge"
"4178","SNRPEP5",0,0,26,8,"NotAge"
"4179","SNRPGP8",0,0,5,3,"NotAge"
"4180","SNW1",0,0,3,1,"NotAge"
"4181","SNX1",0,0,1,1,"NotAge"
"4182","SNX14",0,0,1,1,"NotAge"
"4183","SNX3",0,0,2,2,"NotAge"
"4184","SNX32",0,0,3,2,"NotAge"
"4185","SOAT2",0,0,8,4,"NotAge"
"4186","SOCS5P4",0,0,5,2,"NotAge"
"4187","SOHLH1",0,0,16,7,"NotAge"
"4188","SON",0,0,4,2,"NotAge"
"4189","SOX10",0,0,5,2,"NotAge"
"4190","SOX8",0,0,18,7,"NotAge"
"4191","SP3",0,0,6,3,"NotAge"
"4192","SPATA13-AS1",0,0,9,3,"NotAge"
"4193","SPATA31D1",0,0,1,1,"NotAge"
"4194","SPEF1",0,0,9,6,"NotAge"
"4195","SPEG",0,0,9,3,"NotAge"
"4196","SPG11",0,0,2,1,"NotAge"
"4197","SPOPL-DT",0,0,3,2,"NotAge"
"4198","SPRR2F",0,0,1,1,"NotAge"
"4199","SPSB3",0,0,1,1,"NotAge"
"4200","SPTBN4",0,0,21,7,"NotAge"
"4201","SRCAP",0,0,5,2,"NotAge"
"4202","SRCIN1",0,0,21,7,"NotAge"
"4203","SREK1",0,0,1,1,"NotAge"
"4204","SRF",0,0,5,3,"NotAge"
"4205","SRGAP3-AS3",0,0,9,3,"NotAge"
"4206","SRM",0,0,2,1,"NotAge"
"4207","SRP14P1",0,0,3,1,"NotAge"
"4208","SRP68",0,0,2,1,"NotAge"
"4209","SRP68P2",0,0,9,3,"NotAge"
"4210","SRP72",0,0,4,2,"NotAge"
"4211","SRRM2",0,0,3,2,"NotAge"
"4212","SRRM4",0,0,11,3,"NotAge"
"4213","SRRT",0,0,2,1,"NotAge"
"4214","SRSF11",0,0,5,2,"NotAge"
"4215","SRSF4",0,0,5,2,"NotAge"
"4216","SRSF5",0,0,3,2,"NotAge"
"4217","SRSF9",0,0,12,4,"NotAge"
"4218","SSR2",0,0,6,3,"NotAge"
"4219","SSRP1",0,0,2,1,"NotAge"
"4220","SSUH2",0,0,8,4,"NotAge"
"4221","SSXP9",0,0,10,3,"NotAge"
"4222","STAC2",0,0,20,7,"NotAge"
"4223","STARD3",0,0,4,2,"NotAge"
"4224","STAU2P1",0,0,1,1,"NotAge"
"4225","STC2",0,0,13,7,"NotAge"
"4226","STEAP2-AS1",0,0,9,3,"NotAge"
"4227","STEEP1",0,0,2,1,"NotAge"
"4228","STK11IP",0,0,1,1,"NotAge"
"4229","STMN4",0,0,20,7,"NotAge"
"4230","STRADA",0,0,5,3,"NotAge"
"4231","STRN4",0,0,3,2,"NotAge"
"4232","STX16",0,0,3,2,"NotAge"
"4233","STX16-NPEPL1",0,0,2,2,"NotAge"
"4234","STX1B",0,0,17,5,"NotAge"
"4235","STX4",0,0,1,1,"NotAge"
"4236","STX5",0,0,6,3,"NotAge"
"4237","STXBP1",0,0,24,7,"NotAge"
"4238","STXBP5L",0,0,5,2,"NotAge"
"4239","SUCLG2",0,0,1,1,"NotAge"
"4240","SUGP2",0,0,3,2,"NotAge"
"4241","SULT2A1",0,0,13,7,"NotAge"
"4242","SULT4A1",0,0,21,7,"NotAge"
"4243","SUMF1",0,0,1,1,"NotAge"
"4244","SUPT6H",0,0,4,2,"NotAge"
"4245","SURF1",0,0,4,2,"NotAge"
"4246","SUSD4",0,0,15,4,"NotAge"
"4247","SVOP",0,0,17,4,"NotAge"
"4248","SYBU",0,0,9,3,"NotAge"
"4249","SYDE1",0,0,9,5,"NotAge"
"4250","SYF2",0,0,2,2,"NotAge"
"4251","SYMPK",0,0,8,3,"NotAge"
"4252","SYN1",0,0,20,7,"NotAge"
"4253","SYNCRIP",0,0,1,1,"NotAge"
"4254","SYNDIG1",0,0,16,6,"NotAge"
"4255","SYNGR3",0,0,22,7,"NotAge"
"4256","SYNM-AS2",0,0,2,2,"NotAge"
"4257","SYNPO",0,0,28,8,"NotAge"
"4258","SYNPR",0,0,25,6,"NotAge"
"4259","SYP",0,0,26,8,"NotAge"
"4260","SYP-AS1",0,0,15,4,"NotAge"
"4261","SYS1-DBNDD2",0,0,1,1,"NotAge"
"4262","SYT1",0,0,23,6,"NotAge"
"4263","SYT11",0,0,3,1,"NotAge"
"4264","SYT12",0,0,22,7,"NotAge"
"4265","SYT13",0,0,24,6,"NotAge"
"4266","SYT2",0,0,13,4,"NotAge"
"4267","SYT4",0,0,9,3,"NotAge"
"4268","SYT5",0,0,18,7,"NotAge"
"4269","SYVN1",0,0,8,4,"NotAge"
"4270","TAB1",0,0,1,1,"NotAge"
"4271","TAF1",0,0,5,2,"Age"
"4272","TAF13P2",0,0,1,1,"NotAge"
"4273","TAF15",0,0,1,1,"NotAge"
"4274","TAF5L",0,0,2,1,"NotAge"
"4275","TAFA2",0,0,1,1,"NotAge"
"4276","TAFAZZIN",0,0,2,1,"NotAge"
"4277","TAGLN3",0,0,15,6,"NotAge"
"4278","TARID",0,0,2,1,"NotAge"
"4279","TBC1D10B",0,0,2,2,"NotAge"
"4280","TBC1D22A",0,0,6,3,"NotAge"
"4281","TBC1D5",0,0,1,1,"NotAge"
"4282","TBX2",0,0,9,5,"NotAge"
"4283","TBX2-AS1",0,0,5,2,"NotAge"
"4284","TBX3",0,0,4,3,"NotAge"
"4285","TCHP",0,0,2,2,"NotAge"
"4286","TCTE1",0,0,25,8,"NotAge"
"4287","TEF",0,0,24,6,"NotAge"
"4288","TEPSIN",0,0,1,1,"NotAge"
"4289","TEX26-AS1",0,0,3,1,"NotAge"
"4290","TEX261",0,0,1,1,"NotAge"
"4291","TEX43",0,0,7,4,"NotAge"
"4292","TF",0,0,2,1,"NotAge"
"4293","TFF1",0,0,8,4,"NotAge"
"4294","TFPI2",0,0,3,2,"NotAge"
"4295","TGFA-IT1",0,0,8,3,"NotAge"
"4296","TGOLN2",0,0,1,1,"NotAge"
"4297","THAP12",0,0,3,1,"NotAge"
"4298","THAP12P6",0,0,6,2,"NotAge"
"4299","THRAP3P1",0,0,9,3,"NotAge"
"4300","THY1",0,0,19,6,"NotAge"
"4301","THY1-AS1",0,0,19,6,"NotAge"
"4302","TIAM1",0,0,18,5,"NotAge"
"4303","TINF2",0,0,4,3,"NotAge"
"4304","TJAP1",0,0,4,3,"NotAge"
"4305","TKFC",0,0,4,2,"NotAge"
"4306","TLCD3B",0,0,18,7,"NotAge"
"4307","TLE2",0,0,18,7,"NotAge"
"4308","TLK2",0,0,5,2,"NotAge"
"4309","TLL1",0,0,3,1,"NotAge"
"4310","TM4SF5",0,0,8,4,"NotAge"
"4311","TM9SF2",0,0,1,1,"NotAge"
"4312","TM9SF3",0,0,3,1,"NotAge"
"4313","TMC2",0,0,9,3,"NotAge"
"4314","TMED2",0,0,2,1,"NotAge"
"4315","TMEM127",0,0,1,1,"NotAge"
"4316","TMEM130",0,0,10,3,"NotAge"
"4317","TMEM132A",0,0,9,3,"NotAge"
"4318","TMEM132D-AS1",0,0,8,4,"NotAge"
"4319","TMEM144",0,0,4,2,"NotAge"
"4320","TMEM145",0,0,19,7,"NotAge"
"4321","TMEM158",0,0,4,2,"NotAge"
"4322","TMEM178A",0,0,24,8,"NotAge"
"4323","TMEM179",0,0,22,7,"NotAge"
"4324","TMEM183AP2",0,0,1,1,"NotAge"
"4325","TMEM219",0,0,6,3,"NotAge"
"4326","TMEM229A",0,0,5,2,"NotAge"
"4327","TMEM230",0,0,1,1,"NotAge"
"4328","TMEM252-DT",0,0,4,2,"NotAge"
"4329","TMEM256P2",0,0,9,3,"NotAge"
"4330","TMEM266",0,0,16,6,"NotAge"
"4331","TMEM59",0,0,2,2,"NotAge"
"4332","TMEM59L",0,0,18,7,"NotAge"
"4333","TMPRSS3",0,0,2,1,"NotAge"
"4334","TMUB2",0,0,6,3,"NotAge"
"4335","TNKS2",0,0,3,1,"NotAge"
"4336","TNPO2",0,0,2,1,"NotAge"
"4337","TNR",0,0,14,4,"NotAge"
"4338","TNS2",0,0,7,3,"NotAge"
"4339","TNS2-AS1",0,0,4,2,"NotAge"
"4340","TOM1L2",0,0,4,2,"NotAge"
"4341","TOMM20P1",0,0,18,6,"NotAge"
"4342","TOP3BP1",0,0,9,3,"NotAge"
"4343","TPI1P1",0,0,2,1,"NotAge"
"4344","TPM3",0,0,3,1,"NotAge"
"4345","TPPP",0,0,25,8,"NotAge"
"4346","TPT1",0,0,9,3,"NotAge"
"4347","TRAF2",0,0,2,1,"NotAge"
"4348","TRAPPC1",0,0,4,2,"NotAge"
"4349","TRAPPC10",0,0,6,3,"NotAge"
"4350","TRAPPC12",0,0,2,2,"NotAge"
"4351","TRAPPC3",0,0,4,3,"NotAge"
"4352","TRBV10-3",0,0,8,4,"NotAge"
"4353","TREH",0,0,1,1,"NotAge"
"4354","TREML1",0,0,6,2,"NotAge"
"4355","TRHDE",0,0,5,2,"NotAge"
"4356","TRHDE-AS1",0,0,8,3,"NotAge"
"4357","TRIM17",0,0,1,1,"NotAge"
"4358","TRIM2",0,0,1,1,"NotAge"
"4359","TRIM28",0,0,7,3,"NotAge"
"4360","TRIM41",0,0,8,4,"NotAge"
"4361","TRIM60P9Y",0,0,14,5,"NotAge"
"4362","TRIM9",0,0,5,2,"NotAge"
"4363","TRIOBP",0,0,1,1,"NotAge"
"4364","TRIP12",0,0,1,1,"NotAge"
"4365","TRIR",0,0,5,3,"NotAge"
"4366","TRMT1",0,0,6,2,"NotAge"
"4367","TRMT2A",0,0,3,2,"NotAge"
"4368","TRMT9B",0,0,3,2,"NotAge"
"4369","TRPC4AP",0,0,16,4,"NotAge"
"4370","TRPM7",0,0,1,1,"NotAge"
"4371","TSNAXIP1",0,0,1,1,"NotAge"
"4372","TSPAN7",0,0,9,3,"NotAge"
"4373","TSPAN9",0,0,1,1,"NotAge"
"4374","TSR3",0,0,2,1,"NotAge"
"4375","TTC31",0,0,1,1,"NotAge"
"4376","TTC39DP",0,0,4,1,"NotAge"
"4377","TTC9B",0,0,16,7,"NotAge"
"4378","TTR",0,0,21,6,"NotAge"
"4379","TTYH1",0,0,18,7,"NotAge"
"4380","TUBAP9",0,0,17,7,"NotAge"
"4381","TUBB1",0,0,8,2,"NotAge"
"4382","TUBB4A",0,0,18,7,"NotAge"
"4383","TUBGCP2",0,0,7,3,"NotAge"
"4384","TUBGCP3",0,0,7,3,"NotAge"
"4385","TUBGCP6",0,0,8,4,"NotAge"
"4386","TUG1",0,0,4,3,"NotAge"
"4387","TXNL4A",0,0,9,3,"NotAge"
"4388","TXNP2",0,0,16,7,"NotAge"
"4389","TYK2",0,0,1,1,"NotAge"
"4390","TYR",0,0,13,7,"NotAge"
"4391","U2AF2",0,0,17,5,"NotAge"
"4392","U2SURP",0,0,3,1,"NotAge"
"4393","UBA1",0,0,2,2,"NotAge"
"4394","UBA52P7",0,0,1,1,"NotAge"
"4395","UBAP2L",0,0,6,3,"NotAge"
"4396","UBBP5",0,0,9,3,"NotAge"
"4397","UBE2A",0,0,7,3,"NotAge"
"4398","UBE2D2",0,0,2,2,"NotAge"
"4399","UBE2I",0,0,10,4,"Age"
"4400","UBE2M",0,0,3,1,"NotAge"
"4401","UBE2Q1",0,0,10,4,"NotAge"
"4402","UBE2Q1-AS1",0,0,8,3,"NotAge"
"4403","UBE2V1P5",0,0,10,4,"NotAge"
"4404","UBE2Z",0,0,5,3,"NotAge"
"4405","UBE3B",0,0,1,1,"NotAge"
"4406","UBQLN1",0,0,2,2,"NotAge"
"4407","UBTF",0,0,1,1,"NotAge"
"4408","UBXN4",0,0,5,2,"NotAge"
"4409","UCHL1",0,0,2,2,"Age"
"4410","UFC1",0,0,5,2,"NotAge"
"4411","UGT2A3",0,0,12,7,"NotAge"
"4412","UGT2B10",0,0,12,7,"NotAge"
"4413","UGT8",0,0,8,3,"NotAge"
"4414","UNC13A",0,0,21,5,"NotAge"
"4415","UNC13C",0,0,4,1,"NotAge"
"4416","UNC80",0,0,11,4,"NotAge"
"4417","UQCRC2",0,0,2,2,"NotAge"
"4418","UQCRFS1",0,0,8,4,"NotAge"
"4419","URI1",0,0,5,2,"NotAge"
"4420","URM1",0,0,9,4,"NotAge"
"4421","USF1P1",0,0,17,4,"NotAge"
"4422","USF2",0,0,2,1,"NotAge"
"4423","USP17L3",0,0,11,4,"NotAge"
"4424","USP19",0,0,6,3,"NotAge"
"4425","USP9YP14",0,0,3,1,"NotAge"
"4426","USP9YP28",0,0,5,2,"NotAge"
"4427","UXT",0,0,9,3,"NotAge"
"4428","UXT-AS1",0,0,4,2,"NotAge"
"4429","VAMP7",0,0,4,2,"NotAge"
"4430","VCP",0,0,6,4,"Age"
"4431","VCX3A",0,0,1,1,"NotAge"
"4432","VCY",0,0,1,1,"NotAge"
"4433","VCY1B",0,0,1,1,"NotAge"
"4434","VGF",0,0,8,3,"NotAge"
"4435","VGLL3",0,0,3,2,"NotAge"
"4436","VHL",0,0,3,1,"NotAge"
"4437","VPS4A",0,0,4,3,"NotAge"
"4438","VSNL1",0,0,25,8,"NotAge"
"4439","VSTM2A",0,0,15,4,"NotAge"
"4440","VSTM2L",0,0,15,6,"NotAge"
"4441","VTI1A",0,0,7,3,"NotAge"
"4442","VWA5B2",0,0,17,7,"NotAge"
"4443","VXN",0,0,23,6,"NotAge"
"4444","WAC",0,0,9,3,"NotAge"
"4445","WAPL",0,0,3,1,"NotAge"
"4446","WAS",0,0,1,1,"NotAge"
"4447","WASF3",0,0,10,3,"NotAge"
"4448","WASH8P",0,0,3,2,"NotAge"
"4449","WASH9P",0,0,1,1,"NotAge"
"4450","WASHC2A",0,0,1,1,"NotAge"
"4451","WBP1",0,0,3,3,"NotAge"
"4452","WBP11",0,0,2,1,"NotAge"
"4453","WDR46",0,0,4,2,"NotAge"
"4454","WDR82",0,0,3,1,"NotAge"
"4455","WDR83",0,0,8,2,"NotAge"
"4456","WDR83OS",0,0,6,3,"NotAge"
"4457","WFIKKN2",0,0,10,3,"NotAge"
"4458","WIZ",0,0,5,2,"NotAge"
"4459","WNK2",0,0,8,2,"NotAge"
"4460","WNK4",0,0,9,5,"NotAge"
"4461","WSCD2",0,0,25,7,"NotAge"
"4462","XAB2",0,0,7,3,"NotAge"
"4463","XKR7",0,0,9,4,"NotAge"
"4464","XPO4",0,0,3,1,"NotAge"
"4465","XRCC3",0,0,6,2,"NotAge"
"4466","YAP1",0,0,1,1,"NotAge"
"4467","YBX1",0,0,2,2,"NotAge"
"4468","YBX1P1",0,0,7,3,"NotAge"
"4469","YEATS2",0,0,7,3,"NotAge"
"4470","YLPM1",0,0,2,1,"NotAge"
"4471","YME1L1",0,0,3,1,"NotAge"
"4472","YTHDC1",0,0,2,2,"NotAge"
"4473","YTHDF1",0,0,2,1,"NotAge"
"4474","YY1",0,0,7,2,"NotAge"
"4475","YY1AP1",0,0,7,3,"NotAge"
"4476","ZBTB45P1",0,0,10,6,"NotAge"
"4477","ZC3H11A",0,0,7,3,"NotAge"
"4478","ZC3H15",0,0,7,3,"NotAge"
"4479","ZC3H18",0,0,8,5,"NotAge"
"4480","ZC3H7B",0,0,2,2,"NotAge"
"4481","ZDHHC5",0,0,7,4,"NotAge"
"4482","ZFPL1",0,0,2,1,"NotAge"
"4483","ZFYVE26",0,0,1,1,"NotAge"
"4484","ZFYVE27",0,0,1,1,"NotAge"
"4485","ZIC1",0,0,29,8,"NotAge"
"4486","ZIC4",0,0,18,6,"NotAge"
"4487","ZIC4-AS1",0,0,11,3,"NotAge"
"4488","ZMIZ2",0,0,2,2,"NotAge"
"4489","ZNF142",0,0,1,1,"NotAge"
"4490","ZNF207",0,0,3,2,"NotAge"
"4491","ZNF32-AS1",0,0,20,7,"NotAge"
"4492","ZNF326",0,0,4,2,"NotAge"
"4493","ZNF365",0,0,24,6,"NotAge"
"4494","ZNF384",0,0,2,1,"NotAge"
"4495","ZNF385B",0,0,11,3,"NotAge"
"4496","ZNF488",0,0,9,3,"NotAge"
"4497","ZNF567-DT",0,0,23,6,"NotAge"
"4498","ZNF592",0,0,6,3,"NotAge"
"4499","ZNF625-ZNF20",0,0,1,1,"NotAge"
"4500","ZNF687",0,0,2,1,"NotAge"
"4501","ZNF709",0,0,4,2,"NotAge"
"4502","ZNF76",0,0,1,1,"NotAge"
"4503","ZNF812P",0,0,3,1,"NotAge"
"4504","ZNF816-ZNF321P",0,0,19,7,"NotAge"
"4505","ZNF877P",0,0,1,1,"NotAge"
"4506","ZNG1F",0,0,3,1,"NotAge"
"4507","ZP2",0,0,25,6,"NotAge"
"4508","ZP3P2",0,0,7,2,"NotAge"
"4509","ZSCAN18",0,0,3,1,"NotAge"
