"","Gen","ARD_Pleiotropy","ARC_Pleiotropy","iARD_Interactor","iARC_Interactor","GenAge"
"4557","OR2B11",0,0,1,1,"NotAge"
"4558","OR2B3",0,0,1,1,"NotAge"
"4559","OR2C1",0,0,1,1,"NotAge"
"4560","OR2C3",0,0,1,1,"NotAge"
"4561","OR2D2",0,0,1,1,"NotAge"
"4562","OR2D3",0,0,1,1,"NotAge"
"4563","OR2F1",0,0,1,1,"NotAge"
"4564","OR2F2",0,0,1,1,"NotAge"
"4565","OR2G2",0,0,1,1,"NotAge"
"4566","OR2G3",0,0,1,1,"NotAge"
"4567","OR2G6",0,0,1,1,"NotAge"
"4568","OR2H1",0,0,1,1,"NotAge"
"4569","OR2H2",0,0,1,1,"NotAge"
"4570","OR2J1",0,0,1,1,"NotAge"
"4571","OR2J2",0,0,1,1,"NotAge"
"4572","OR2J3",0,0,1,1,"NotAge"
"4573","OR2K2",0,0,1,1,"NotAge"
"4574","OR2L13",0,0,1,1,"NotAge"
"4575","OR2L2",0,0,1,1,"NotAge"
"4576","OR2L3",0,0,1,1,"NotAge"
"4577","OR2L5",0,0,1,1,"NotAge"
"4578","OR2L8",0,0,1,1,"NotAge"
"4579","OR2M2",0,0,1,1,"NotAge"
"4580","OR2M3",0,0,1,1,"NotAge"
"4581","OR2M4",0,0,1,1,"NotAge"
"4582","OR2M5",0,0,1,1,"NotAge"
"4583","OR2M7",0,0,1,1,"NotAge"
"4584","OR2S2",0,0,1,1,"NotAge"
"4585","OR2T1",0,0,1,1,"NotAge"
"4586","OR2T10",0,0,1,1,"NotAge"
"4587","OR2T11",0,0,1,1,"NotAge"
"4588","OR2T12",0,0,1,1,"NotAge"
"4589","OR2T2",0,0,1,1,"NotAge"
"4590","OR2T27",0,0,1,1,"NotAge"
"4591","OR2T29",0,0,1,1,"NotAge"
"4592","OR2T3",0,0,1,1,"NotAge"
"4593","OR2T33",0,0,1,1,"NotAge"
"4594","OR2T34",0,0,1,1,"NotAge"
"4595","OR2T35",0,0,1,1,"NotAge"
"4596","OR2T4",0,0,1,1,"NotAge"
"4597","OR2T5",0,0,1,1,"NotAge"
"4598","OR2T6",0,0,1,1,"NotAge"
"4599","OR2T7",0,0,1,1,"NotAge"
"4600","OR2T8",0,0,1,1,"NotAge"
"4601","OR2V1",0,0,1,1,"NotAge"
"4602","OR2V2",0,0,1,1,"NotAge"
"4603","OR2W1",0,0,1,1,"NotAge"
"4604","OR2W3",0,0,1,1,"NotAge"
"4605","OR2Y1",0,0,1,1,"NotAge"
"4606","OR2Z1",0,0,1,1,"NotAge"
"4607","OR3A1",0,0,1,1,"NotAge"
"4608","OR3A2",0,0,1,1,"NotAge"
"4609","OR3A3",0,0,1,1,"NotAge"
"4610","OR4A15",0,0,1,1,"NotAge"
"4611","OR4A16",0,0,1,1,"NotAge"
"4612","OR4A5",0,0,1,1,"NotAge"
"4613","OR4C11",0,0,1,1,"NotAge"
"4614","OR4C12",0,0,1,1,"NotAge"
"4615","OR4C13",0,0,1,1,"NotAge"
"4616","OR4C15",0,0,1,1,"NotAge"
"4617","OR4C16",0,0,1,1,"NotAge"
"4618","OR4C45",0,0,1,1,"NotAge"
"4619","OR4C46",0,0,1,1,"NotAge"
"4620","OR4C6",0,0,1,1,"NotAge"
"4621","OR4D1",0,0,1,1,"NotAge"
"4622","OR4D10",0,0,1,1,"NotAge"
"4623","OR4D11",0,0,1,1,"NotAge"
"4624","OR4D2",0,0,1,1,"NotAge"
"4625","OR4D5",0,0,1,1,"NotAge"
"4626","OR4D6",0,0,1,1,"NotAge"
"4627","OR4D9",0,0,1,1,"NotAge"
"4628","OR4E1",0,0,1,1,"NotAge"
"4629","OR4E2",0,0,1,1,"NotAge"
"4630","OR4F15",0,0,1,1,"NotAge"
"4631","OR4F16",0,0,1,1,"NotAge"
"4632","OR4F17",0,0,1,1,"NotAge"
"4633","OR4F21",0,0,1,1,"NotAge"
"4634","OR4F29",0,0,1,1,"NotAge"
"4635","OR4F3",0,0,1,1,"NotAge"
"4636","OR4F5",0,0,1,1,"NotAge"
"4637","OR4F6",0,0,1,1,"NotAge"
"4638","OR4K1",0,0,1,1,"NotAge"
"4639","OR4K13",0,0,1,1,"NotAge"
"4640","OR4K14",0,0,1,1,"NotAge"
"4641","OR4K15",0,0,1,1,"NotAge"
"4642","OR4K17",0,0,1,1,"NotAge"
"4643","OR4K2",0,0,1,1,"NotAge"
"4644","OR4K3",0,0,1,1,"NotAge"
"4645","OR4K5",0,0,1,1,"NotAge"
"4646","OR4L1",0,0,1,1,"NotAge"
"4647","OR4M1",0,0,1,1,"NotAge"
"4648","OR4M2",0,0,1,1,"NotAge"
"4649","OR4N2",0,0,1,1,"NotAge"
"4650","OR4N4",0,0,1,1,"NotAge"
"4651","OR4N5",0,0,1,1,"NotAge"
"4652","OR4P4",0,0,1,1,"NotAge"
"4653","OR4Q2",0,0,1,1,"NotAge"
"4654","OR4Q3",0,0,1,1,"NotAge"
"4655","OR4S2",0,0,1,1,"NotAge"
"4656","OR51A2",0,0,1,1,"NotAge"
"4657","OR51A4",0,0,1,1,"NotAge"
"4658","OR51A7",0,0,1,1,"NotAge"
"4659","OR51B2",0,0,1,1,"NotAge"
"4660","OR51B4",0,0,1,1,"NotAge"
"4661","OR51B5",0,0,1,1,"NotAge"
"4662","OR51B6",0,0,1,1,"NotAge"
"4663","OR51D1",0,0,1,1,"NotAge"
"4664","OR51E1",0,0,1,1,"NotAge"
"4665","OR51E2",0,0,1,1,"NotAge"
"4666","OR51F1",0,0,1,1,"NotAge"
"4667","OR51F2",0,0,1,1,"NotAge"
"4668","OR51G1",0,0,1,1,"NotAge"
"4669","OR51G2",0,0,1,1,"NotAge"
"4670","OR51I1",0,0,1,1,"NotAge"
"4671","OR51I2",0,0,1,1,"NotAge"
"4672","OR51L1",0,0,1,1,"NotAge"
"4673","OR51M1",0,0,1,1,"NotAge"
"4674","OR51Q1",0,0,1,1,"NotAge"
"4675","OR51S1",0,0,1,1,"NotAge"
"4676","OR51T1",0,0,1,1,"NotAge"
"4677","OR51V1",0,0,1,1,"NotAge"
"4678","OR52A1",0,0,1,1,"NotAge"
"4679","OR52A5",0,0,1,1,"NotAge"
"4680","OR52B2",0,0,1,1,"NotAge"
"4681","OR52B4",0,0,1,1,"NotAge"
"4682","OR52B6",0,0,1,1,"NotAge"
"4683","OR52D1",0,0,1,1,"NotAge"
"4684","OR52E1",0,0,1,1,"NotAge"
"4685","OR52E2",0,0,1,1,"NotAge"
"4686","OR52E4",0,0,1,1,"NotAge"
"4687","OR52E5",0,0,1,1,"NotAge"
"4688","OR52E6",0,0,1,1,"NotAge"
"4689","OR52E8",0,0,1,1,"NotAge"
"4690","OR52H1",0,0,1,1,"NotAge"
"4691","OR52I1",0,0,1,1,"NotAge"
"4692","OR52I2",0,0,1,1,"NotAge"
"4693","OR52J3",0,0,1,1,"NotAge"
"4694","OR52K1",0,0,1,1,"NotAge"
"4695","OR52K2",0,0,1,1,"NotAge"
"4696","OR52L1",0,0,1,1,"NotAge"
"4697","OR52M1",0,0,1,1,"NotAge"
"4698","OR52N1",0,0,1,1,"NotAge"
"4699","OR52N2",0,0,1,1,"NotAge"
"4700","OR52N4",0,0,1,1,"NotAge"
"4701","OR52N5",0,0,1,1,"NotAge"
"4702","OR52R1",0,0,1,1,"NotAge"
"4703","OR52W1",0,0,1,1,"NotAge"
"4704","OR56A1",0,0,1,1,"NotAge"
"4705","OR56A3",0,0,1,1,"NotAge"
"4706","OR56A4",0,0,1,1,"NotAge"
"4707","OR56A5",0,0,1,1,"NotAge"
"4708","OR56B1",0,0,1,1,"NotAge"
"4709","OR56B4",0,0,1,1,"NotAge"
"4710","OR5A1",0,0,1,1,"NotAge"
"4711","OR5A2",0,0,1,1,"NotAge"
"4712","OR5AC2",0,0,1,1,"NotAge"
"4713","OR5AK2",0,0,1,1,"NotAge"
"4714","OR5AL1",0,0,1,1,"NotAge"
"4715","OR5AN1",0,0,1,1,"NotAge"
"4716","OR5AP2",0,0,1,1,"NotAge"
"4717","OR5AR1",0,0,1,1,"NotAge"
"4718","OR5AS1",0,0,1,1,"NotAge"
"4719","OR5AU1",0,0,1,1,"NotAge"
"4720","OR5B12",0,0,1,1,"NotAge"
"4721","OR5B21",0,0,1,1,"NotAge"
"4722","OR5C1",0,0,1,1,"NotAge"
"4723","OR5D13",0,0,1,1,"NotAge"
"4724","OR5D14",0,0,1,1,"NotAge"
"4725","OR5D16",0,0,1,1,"NotAge"
"4726","OR5D18",0,0,1,1,"NotAge"
"4727","OR5F1",0,0,1,1,"NotAge"
"4728","OR5H1",0,0,1,1,"NotAge"
"4729","OR5H14",0,0,1,1,"NotAge"
"4730","OR5H15",0,0,1,1,"NotAge"
"4731","OR5H2",0,0,1,1,"NotAge"
"4732","OR5H6",0,0,1,1,"NotAge"
"4733","OR5I1",0,0,1,1,"NotAge"
"4734","OR5J2",0,0,1,1,"NotAge"
"4735","OR5K1",0,0,1,1,"NotAge"
"4736","OR5K2",0,0,1,1,"NotAge"
"4737","OR5K3",0,0,1,1,"NotAge"
"4738","OR5K4",0,0,1,1,"NotAge"
"4739","OR5L1",0,0,1,1,"NotAge"
"4740","OR5L2",0,0,1,1,"NotAge"
"4741","OR5M1",0,0,1,1,"NotAge"
"4742","OR5M10",0,0,1,1,"NotAge"
"4743","OR5M11",0,0,1,1,"NotAge"
"4744","OR5M3",0,0,1,1,"NotAge"
"4745","OR5M8",0,0,1,1,"NotAge"
"4746","OR5M9",0,0,1,1,"NotAge"
"4747","OR5P2",0,0,1,1,"NotAge"
"4748","OR5P3",0,0,1,1,"NotAge"
"4749","OR5R1",0,0,1,1,"NotAge"
"4750","OR5T1",0,0,1,1,"NotAge"
"4751","OR5T2",0,0,1,1,"NotAge"
"4752","OR5T3",0,0,1,1,"NotAge"
"4753","OR5V1",0,0,1,1,"NotAge"
"4754","OR5W2",0,0,1,1,"NotAge"
"4755","OR6A2",0,0,1,1,"NotAge"
"4756","OR6B1",0,0,1,1,"NotAge"
"4757","OR6B2",0,0,1,1,"NotAge"
"4758","OR6B3",0,0,1,1,"NotAge"
"4759","OR6C1",0,0,1,1,"NotAge"
"4760","OR6C2",0,0,1,1,"NotAge"
"4761","OR6C3",0,0,1,1,"NotAge"
"4762","OR6C4",0,0,1,1,"NotAge"
"4763","OR6C6",0,0,1,1,"NotAge"
"4764","OR6C65",0,0,1,1,"NotAge"
"4765","OR6C68",0,0,1,1,"NotAge"
"4766","OR6C70",0,0,1,1,"NotAge"
"4767","OR6C74",0,0,1,1,"NotAge"
"4768","OR6C75",0,0,1,1,"NotAge"
"4769","OR6C76",0,0,1,1,"NotAge"
"4770","OR6F1",0,0,1,1,"NotAge"
"4771","OR6J1",0,0,1,1,"NotAge"
"4772","OR6K2",0,0,1,1,"NotAge"
"4773","OR6K3",0,0,1,1,"NotAge"
"4774","OR6K6",0,0,1,1,"NotAge"
"4775","OR6M1",0,0,1,1,"NotAge"
"4776","OR6N1",0,0,1,1,"NotAge"
"4777","OR6N2",0,0,1,1,"NotAge"
"4778","OR6P1",0,0,1,1,"NotAge"
"4779","OR6Q1",0,0,1,1,"NotAge"
"4780","OR6S1",0,0,1,1,"NotAge"
"4781","OR6T1",0,0,1,1,"NotAge"
"4782","OR6V1",0,0,1,1,"NotAge"
"4783","OR6X1",0,0,1,1,"NotAge"
"4784","OR6Y1",0,0,1,1,"NotAge"
"4785","OR7A10",0,0,1,1,"NotAge"
"4786","OR7A17",0,0,1,1,"NotAge"
"4787","OR7A5",0,0,1,1,"NotAge"
"4788","OR7C1",0,0,1,1,"NotAge"
"4789","OR7C2",0,0,1,1,"NotAge"
"4790","OR7D2",0,0,1,1,"NotAge"
"4791","OR7D4",0,0,1,1,"NotAge"
"4792","OR7E24",0,0,1,1,"NotAge"
"4793","OR7G1",0,0,1,1,"NotAge"
"4794","OR7G2",0,0,1,1,"NotAge"
"4795","OR7G3",0,0,1,1,"NotAge"
"4796","OR8A1",0,0,1,1,"NotAge"
"4797","OR8B12",0,0,1,1,"NotAge"
"4798","OR8B2",0,0,1,1,"NotAge"
"4799","OR8B3",0,0,1,1,"NotAge"
"4800","OR8B4",0,0,1,1,"NotAge"
"4801","OR8B8",0,0,1,1,"NotAge"
"4802","OR8D1",0,0,1,1,"NotAge"
"4803","OR8D2",0,0,1,1,"NotAge"
"4804","OR8D4",0,0,1,1,"NotAge"
"4805","OR8G1",0,0,1,1,"NotAge"
"4806","OR8G5",0,0,1,1,"NotAge"
"4807","OR8H1",0,0,1,1,"NotAge"
"4808","OR8H2",0,0,1,1,"NotAge"
"4809","OR8H3",0,0,1,1,"NotAge"
"4810","OR8I2",0,0,1,1,"NotAge"
"4811","OR8J1",0,0,1,1,"NotAge"
"4812","OR8J3",0,0,1,1,"NotAge"
"4813","OR8K1",0,0,1,1,"NotAge"
"4814","OR8K3",0,0,1,1,"NotAge"
"4815","OR8K5",0,0,1,1,"NotAge"
"4816","OR8S1",0,0,1,1,"NotAge"
"4817","OR8U1",0,0,1,1,"NotAge"
"4818","OR8U8",0,0,1,1,"NotAge"
"4819","OR8U9",0,0,1,1,"NotAge"
"4820","OR9A2",0,0,1,1,"NotAge"
"4821","OR9A4",0,0,1,1,"NotAge"
"4822","OR9G1",0,0,1,1,"NotAge"
"4823","OR9G4",0,0,1,1,"NotAge"
"4824","OR9G9",0,0,1,1,"NotAge"
"4825","OR9I1",0,0,1,1,"NotAge"
"4826","OR9K2",0,0,1,1,"NotAge"
"4827","ORC1",0,0,3,1,"NotAge"
"4828","ORC2",0,0,3,1,"NotAge"
"4829","ORC3",0,0,3,1,"NotAge"
"4830","ORC4",0,0,3,1,"NotAge"
"4831","ORC5",0,0,3,1,"NotAge"
"4832","ORC6",0,0,3,1,"NotAge"
"4833","OSMR",0,0,2,1,"NotAge"
"4834","OXTR",0,0,2,1,"NotAge"
"4835","PABPC1",0,0,1,1,"NotAge"
"4836","PABPC1L",0,0,1,1,"NotAge"
"4837","PABPC1L2A",0,0,1,1,"NotAge"
"4838","PABPC1L2B",0,0,1,1,"NotAge"
"4839","PABPC3",0,0,1,1,"NotAge"
"4840","PABPC4",0,0,1,1,"NotAge"
"4841","PABPC4L",0,0,1,1,"NotAge"
"4842","PABPC5",0,0,1,1,"NotAge"
"4843","PAFAH1B1",0,0,5,3,"NotAge"
"4844","PAFAH1B2",0,0,5,3,"NotAge"
"4845","PAFAH1B3",0,0,5,3,"NotAge"
"4846","PAFAH2",0,0,5,3,"NotAge"
"4847","PAK1",0,0,4,3,"NotAge"
"4848","PAK2",0,0,4,3,"NotAge"
"4849","PAK3",0,0,4,3,"NotAge"
"4850","PAK4",0,0,4,3,"NotAge"
"4851","PAK5",0,0,4,3,"NotAge"
"4852","PAK6",0,0,4,3,"NotAge"
"4853","PANK1",0,0,2,2,"NotAge"
"4854","PANK2",0,0,2,2,"NotAge"
"4855","PANK3",0,0,2,2,"NotAge"
"4856","PARD3",0,0,7,2,"NotAge"
"4857","PARVA",0,0,2,1,"NotAge"
"4858","PARVB",0,0,2,1,"NotAge"
"4859","PARVG",0,0,2,1,"NotAge"
"4860","PATE1",0,0,2,1,"NotAge"
"4861","PATE2",0,0,2,1,"NotAge"
"4862","PATE3",0,0,2,1,"NotAge"
"4863","PATE4",0,0,2,1,"NotAge"
"4864","PATJ",0,0,1,1,"NotAge"
"4865","PC",0,0,3,3,"NotAge"
"4866","PCK1",0,0,8,4,"Age"
"4867","PCK2",0,0,8,4,"NotAge"
"4868","PCNA",0,0,4,3,"Age"
"4869","PCSK9",0,0,2,1,"NotAge"
"4870","PDCD1",0,0,4,2,"NotAge"
"4871","PDCD6IP",0,0,1,1,"NotAge"
"4872","PDE10A",0,0,5,2,"NotAge"
"4873","PDE11A",0,0,2,1,"NotAge"
"4874","PDE1A",0,0,2,1,"NotAge"
"4875","PDE1B",0,0,2,1,"NotAge"
"4876","PDE1C",0,0,2,1,"NotAge"
"4877","PDE3B",0,0,6,3,"NotAge"
"4878","PDE4B",0,0,5,2,"NotAge"
"4879","PDE4C",0,0,5,2,"NotAge"
"4880","PDE4D",0,0,5,2,"NotAge"
"4881","PDE5A",0,0,1,1,"NotAge"
"4882","PDE6A",0,0,1,1,"NotAge"
"4883","PDE6B",0,0,1,1,"NotAge"
"4884","PDE6C",0,0,1,1,"NotAge"
"4885","PDE6D",0,0,1,1,"NotAge"
"4886","PDE6G",0,0,1,1,"NotAge"
"4887","PDE6H",0,0,1,1,"NotAge"
"4888","PDE7A",0,0,2,1,"NotAge"
"4889","PDE8A",0,0,2,1,"NotAge"
"4890","PDE8B",0,0,2,1,"NotAge"
"4891","PDE9A",0,0,1,1,"NotAge"
"4892","PDGFA",0,0,4,2,"NotAge"
"4893","PDGFB",0,0,4,2,"Age"
"4894","PDGFC",0,0,4,2,"NotAge"
"4895","PDGFD",0,0,4,2,"NotAge"
"4896","PDGFRA",0,0,8,3,"Age"
"4897","PDGFRB",0,0,8,3,"Age"
"4898","PDHA1",0,0,2,2,"NotAge"
"4899","PDHA2",0,0,2,2,"NotAge"
"4900","PDK1",0,0,2,2,"NotAge"
"4901","PDK2",0,0,1,1,"NotAge"
"4902","PDK3",0,0,1,1,"NotAge"
"4903","PDK4",0,0,1,1,"NotAge"
"4904","PDPK1",0,0,7,2,"Age"
"4905","PDX1",0,0,1,1,"NotAge"
"4906","PDYN",0,0,4,2,"NotAge"
"4907","PECAM1",0,0,2,1,"NotAge"
"4908","PEMT",0,0,5,3,"NotAge"
"4909","PER1",0,0,1,1,"NotAge"
"4910","PER2",0,0,1,1,"NotAge"
"4911","PER3",0,0,1,1,"NotAge"
"4912","PF4",0,0,3,1,"NotAge"
"4913","PF4V1",0,0,3,1,"NotAge"
"4914","PFKFB1",0,0,1,1,"NotAge"
"4915","PFKFB2",0,0,2,2,"NotAge"
"4916","PFKFB4",0,0,1,1,"NotAge"
"4917","PFKL",0,0,5,2,"NotAge"
"4918","PFKM",0,0,5,2,"NotAge"
"4919","PFKP",0,0,5,2,"NotAge"
"4920","PGF",0,0,4,2,"NotAge"
"4921","PGK1",0,0,1,1,"NotAge"
"4922","PGK2",0,0,1,1,"NotAge"
"4923","PGM1",0,0,4,3,"NotAge"
"4924","PGM2",0,0,4,3,"NotAge"
"4925","PGM2L1",0,0,1,1,"NotAge"
"4926","PGR",0,0,4,3,"NotAge"
"4927","PHF10",0,0,2,1,"NotAge"
"4928","PHKA1",0,0,3,2,"NotAge"
"4929","PHKA2",0,0,3,2,"NotAge"
"4930","PHKB",0,0,3,2,"NotAge"
"4931","PHKG1",0,0,3,2,"NotAge"
"4932","PHKG2",0,0,3,2,"NotAge"
"4933","PHLPP1",0,0,1,1,"NotAge"
"4934","PHLPP2",0,0,1,1,"NotAge"
"4935","PI4K2A",0,0,3,3,"NotAge"
"4936","PI4K2B",0,0,3,3,"NotAge"
"4937","PI4KA",0,0,3,3,"NotAge"
"4938","PI4KB",0,0,3,3,"NotAge"
"4939","PIAS1",0,0,3,1,"NotAge"
"4940","PIAS2",0,0,3,1,"NotAge"
"4941","PIAS3",0,0,3,1,"NotAge"
"4942","PIAS4",0,0,4,2,"NotAge"
"4943","PIK3C2A",0,0,5,4,"NotAge"
"4944","PIK3C2B",0,0,5,4,"NotAge"
"4945","PIK3C2G",0,0,5,4,"NotAge"
"4946","PIK3CA",0,0,21,5,"Age"
"4947","PIK3CB",0,0,21,5,"Age"
"4948","PIK3CD",0,0,21,5,"NotAge"
"4949","PIK3CG",0,0,10,4,"NotAge"
"4950","PIK3R1",0,0,19,5,"Age"
"4951","PIK3R2",0,0,19,5,"NotAge"
"4952","PIK3R3",0,0,19,5,"NotAge"
"4953","PIK3R4",0,0,4,1,"NotAge"
"4954","PIK3R5",0,0,6,3,"NotAge"
"4955","PIK3R6",0,0,6,3,"NotAge"
"4956","PIKFYVE",0,0,4,4,"NotAge"
"4957","PIM1",0,0,3,1,"NotAge"
"4958","PINK1",0,0,7,2,"NotAge"
"4959","PIP4K2A",0,0,6,4,"NotAge"
"4960","PIP4K2B",0,0,6,4,"NotAge"
"4961","PIP4K2C",0,0,6,4,"NotAge"
"4962","PIP5K1A",0,0,6,4,"NotAge"
"4963","PIP5K1B",0,0,6,4,"NotAge"
"4964","PIP5K1C",0,0,6,4,"NotAge"
"4965","PIP5KL1",0,0,5,3,"NotAge"
"4966","PISD",0,0,5,3,"NotAge"
"4967","PKD2L1",0,0,2,1,"NotAge"
"4968","PKLR",0,0,2,2,"NotAge"
"4969","PKM",0,0,2,2,"NotAge"
"4970","PLA2G10",0,0,2,1,"NotAge"
"4971","PLA2G12A",0,0,2,1,"NotAge"
"4972","PLA2G12B",0,0,2,1,"NotAge"
"4973","PLA2G15",0,0,5,3,"NotAge"
"4974","PLA2G1B",0,0,2,1,"NotAge"
"4975","PLA2G2A",0,0,2,1,"NotAge"
"4976","PLA2G2D",0,0,2,1,"NotAge"
"4977","PLA2G3",0,0,2,1,"NotAge"
"4978","PLA2G4A",0,0,3,2,"NotAge"
"4979","PLA2G4C",0,0,3,2,"NotAge"
"4980","PLA2G4D",0,0,3,2,"NotAge"
"4981","PLA2G5",0,0,2,1,"NotAge"
"4982","PLA2G6",0,0,3,2,"NotAge"
"4983","PLA2G7",0,0,5,3,"NotAge"
"4984","PLA2R1",0,0,1,1,"NotAge"
"4985","PLAAT2",0,0,6,3,"NotAge"
"4986","PLAAT3",0,0,6,3,"NotAge"
"4987","PLAT",0,0,5,1,"NotAge"
"4988","PLAU",0,0,5,1,"Age"
"4989","PLCB2",0,0,20,4,"NotAge"
"4990","PLCB4",0,0,20,4,"NotAge"
"4991","PLCD1",0,0,13,4,"NotAge"
"4992","PLCD4",0,0,13,4,"NotAge"
"4993","PLCG1",0,0,22,4,"NotAge"
"4994","PLCG2",0,0,19,4,"Age"
"4995","PLCH1",0,0,1,1,"NotAge"
"4996","PLCZ1",0,0,13,4,"NotAge"
"4997","PLD1",0,0,14,4,"NotAge"
"4998","PLD2",0,0,14,4,"NotAge"
"4999","PLD3",0,0,13,4,"NotAge"
"5000","PLD4",0,0,13,4,"NotAge"
"5001","PLEKHM2",0,0,2,1,"NotAge"
"5002","PLIN1",0,0,6,2,"NotAge"
"5003","PLIN2",0,0,5,2,"NotAge"
"5004","PLIN4",0,0,5,2,"NotAge"
"5005","PLIN5",0,0,5,2,"NotAge"
"5006","PLK1",0,0,2,1,"NotAge"
"5007","PLK3",0,0,1,1,"NotAge"
"5008","PLN",0,0,3,2,"NotAge"
"5009","PLOD2",0,0,4,2,"NotAge"
"5010","PLOD3",0,0,4,2,"NotAge"
"5011","PLPP2",0,0,6,2,"NotAge"
"5012","PLPP4",0,0,5,1,"NotAge"
"5013","PLPP5",0,0,5,1,"NotAge"
"5014","PLXNB1",0,0,1,1,"NotAge"
"5015","PLXNB2",0,0,1,1,"NotAge"
"5016","PLXNB3",0,0,1,1,"NotAge"
"5017","PMCH",0,0,1,1,"Age"
"5018","PML",0,0,6,2,"Age"
"5019","PNLIP",0,0,8,3,"NotAge"
"5020","PNLIPRP1",0,0,8,3,"NotAge"
"5021","PNLIPRP2",0,0,8,3,"NotAge"
"5022","PNLIPRP3",0,0,8,3,"NotAge"
"5023","PNP",0,0,1,1,"NotAge"
"5024","PNPLA2",0,0,9,3,"NotAge"
"5025","PNPLA3",0,0,8,3,"NotAge"
"5026","PNPLA7",0,0,5,3,"NotAge"
"5027","PNPO",0,0,2,1,"NotAge"
"5028","POC1B-GALNT4",0,0,4,3,"NotAge"
"5029","POMGNT1",0,0,2,1,"NotAge"
"5030","POMGNT2",0,0,2,1,"NotAge"
"5031","PORCN",0,0,1,1,"NotAge"
"5032","POU1F1",0,0,2,2,"Age"
"5033","POU2F2",0,0,1,1,"NotAge"
"5034","PPA1",0,0,3,2,"NotAge"
"5035","PPA2",0,0,3,2,"NotAge"
"5036","PPARA",0,0,6,3,"Age"
"5037","PPARD",0,0,4,2,"NotAge"
"5038","PPARGC1A",0,0,5,3,"Age"
"5039","PPBP",0,0,3,1,"NotAge"
"5040","PPCS",0,0,2,2,"NotAge"
"5041","PPIA",0,0,11,6,"NotAge"
"5042","PPID",0,0,3,1,"NotAge"
"5043","PPIF",0,0,1,1,"NotAge"
"5044","PPIP5K1",0,0,2,1,"NotAge"
"5045","PPIP5K2",0,0,2,1,"NotAge"
"5046","PPP1CA",0,0,10,4,"Age"
"5047","PPP1CB",0,0,10,4,"NotAge"
"5048","PPP1R12A",0,0,2,1,"NotAge"
"5049","PPP1R14A",0,0,1,1,"NotAge"
"5050","PPP1R17",0,0,2,1,"NotAge"
"5051","PPP1R1A",0,0,5,2,"NotAge"
"5052","PPP1R1B",0,0,1,1,"NotAge"
"5053","PPP1R3A",0,0,2,2,"NotAge"
"5054","PPP1R3C",0,0,2,2,"NotAge"
"5055","PPP1R3D",0,0,2,2,"NotAge"
"5056","PPP1R3E",0,0,2,2,"NotAge"
"5057","PPP1R3F",0,0,1,1,"NotAge"
"5058","PPP2CA",0,0,9,2,"NotAge"
"5059","PPP2CB",0,0,9,2,"NotAge"
"5060","PPP2R1A",0,0,6,2,"NotAge"
"5061","PPP2R2A",0,0,6,2,"NotAge"
"5062","PPP2R2B",0,0,6,2,"NotAge"
"5063","PPP2R2D",0,0,6,2,"NotAge"
"5064","PPP2R3B",0,0,3,2,"NotAge"
"5065","PPP2R3C",0,0,3,2,"NotAge"
"5066","PPP2R5A",0,0,3,2,"NotAge"
"5067","PPP2R5B",0,0,3,2,"NotAge"
"5068","PPP2R5C",0,0,3,2,"NotAge"
"5069","PPP2R5D",0,0,3,2,"NotAge"
"5070","PPP2R5E",0,0,3,2,"NotAge"
"5071","PPP3CA",0,0,8,4,"NotAge"
"5072","PPP3CB",0,0,8,4,"NotAge"
"5073","PPP3CC",0,0,8,4,"NotAge"
"5074","PPP3R1",0,0,8,4,"NotAge"
"5075","PPP3R2",0,0,8,4,"NotAge"
"5076","PRAP1",0,0,1,1,"NotAge"
"5077","PRDM2",0,0,4,2,"NotAge"
"5078","PRDM6",0,0,4,2,"NotAge"
"5079","PRDM7",0,0,4,2,"NotAge"
"5080","PRDM9",0,0,4,2,"NotAge"
"5081","PRDX6",0,0,4,2,"NotAge"
"5082","PREX1",0,0,4,3,"NotAge"
"5083","PRICKLE1",0,0,4,2,"NotAge"
"5084","PRICKLE2",0,0,4,2,"NotAge"
"5085","PRICKLE3",0,0,4,2,"NotAge"
"5086","PRICKLE4",0,0,4,2,"NotAge"
"5087","PRKAA1",0,0,7,4,"NotAge"
"5088","PRKAB1",0,0,7,4,"NotAge"
"5089","PRKAB2",0,0,7,4,"NotAge"
"5090","PRKACA",0,0,28,8,"NotAge"
"5091","PRKACB",0,0,28,8,"NotAge"
"5092","PRKACG",0,0,28,8,"NotAge"
"5093","PRKAG1",0,0,7,4,"NotAge"
"5094","PRKAG2",0,0,7,4,"NotAge"
"5095","PRKAG3",0,0,7,4,"NotAge"
"5096","PRKCA",0,0,20,5,"Age"
"5097","PRKCB",0,0,19,4,"NotAge"
"5098","PRKCG",0,0,17,4,"NotAge"
"5099","PRKCI",0,0,5,2,"NotAge"
"5100","PRKCZ",0,0,6,2,"NotAge"
"5101","PRKD1",0,0,3,3,"NotAge"
"5102","PRKD2",0,0,3,3,"NotAge"
"5103","PRKD3",0,0,3,3,"NotAge"
"5104","PRKG1",0,0,9,5,"NotAge"
"5105","PRL",0,0,4,2,"NotAge"
"5106","PRLR",0,0,2,1,"NotAge"
"5107","PRNP",0,0,13,4,"NotAge"
"5108","PRPH",0,0,1,1,"NotAge"
"5109","PRPS1",0,0,4,3,"NotAge"
"5110","PRPS1L1",0,0,4,3,"NotAge"
"5111","PRPS2",0,0,4,3,"NotAge"
